400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400	300
400.444396973	300.0
401.428466797	300.0
403.174438477	300.0
405.174377441	300.0
407.174316406	300.0
409.174255371	300.0
411.174194336	300.0
413.174133301	300.0
415.174072266	300.0
417.17401123	300.0
419.173950195	300.0
421.17388916	300.0
423.173828125	300.0
425.17376709	300.0
427.173706055	300.0
429.17364502	300.0
431.173583984	300.0
433.173522949	300.0
435.173461914	300.0
437.173400879	300.0
439.173339844	300.0
441.173278809	300.0
443.173217773	300.0
445.173156738	300.0
447.173095703	300.0
449.173034668	300.0
451.172973633	300.0
453.172912598	300.0
455.172851563	300.0
457.172790527	300.0
459.172729492	300.0
461.172668457	300.0
463.172607422	300.0
465.172546387	300.0
467.172485352	300.0
469.172424316	300.0
471.172363281	300.0
473.172302246	300.0
475.172241211	300.0
477.172180176	300.0
479.172119141	300.0
481.172058105	300.0
483.17199707	300.0
485.171936035	300.0
487.171875	300.0
489.171813965	300.0
491.17175293	300.0
493.171691895	300.0
495.171630859	300.0
497.171569824	300.0
499.171508789	300.0
501.171447754	300.0
503.171386719	300.0
505.171325684	300.0
507.171264648	300.0
509.171203613	300.0
511.171142578	300.0
513.171081543	300.0
515.171020508	300.0
517.170959473	300.0
519.170898438	300.0
521.170837402	300.0
523.170776367	300.0
525.170715332	300.0
527.170654297	300.0
529.170593262	300.0
531.170532227	300.0
533.170471191	300.0
535.170410156	300.0
537.170349121	300.0
539.170288086	300.0
541.170227051	300.0
543.170166016	300.0
545.17010498	300.0
547.170043945	300.0
549.16998291	300.0
551.169921875	300.0
553.16986084	300.0
555.169799805	300.0
557.16973877	300.0
559.169677734	300.0
561.169616699	300.0
563.169555664	300.0
565.169494629	300.0
567.169433594	300.0
569.169372559	300.0
571.169311523	300.0
573.169250488	300.0
575.169189453	300.0
577.169128418	300.0
579.169067383	300.0
581.169006348	300.0
583.168945313	300.317443848
585.168884277	300.730102539
587.168823242	301.237976074
589.168762207	301.809387207
591.168701172	302.428405762
593.168640137	303.079162598
595.168579102	303.745788574
597.168518066	304.444152832
599.168457031	305.14251709
601.168395996	305.856750488
603.168334961	306.570983887
605.168273926	307.285217285
607.168212891	307.999450684
609.168151855	308.713684082
611.16809082	309.42791748
613.168029785	310.142150879
615.16796875	310.856384277
617.167907715	311.570617676
619.16784668	312.284851074
621.167785645	312.999084473
623.167724609	313.713317871
625.167663574	314.42755127
627.167602539	315.18939209
629.167541504	315.982971191
631.167480469	316.824157715
633.167419434	317.713012695
635.167358398	318.665344238
637.167297363	319.697021484
639.167236328	320.83984375
641.167175293	322.077880859
643.167114258	323.506408691
645.167053223	325.077758789
647.071716309	326.72845459
648.881164551	328.395019531
650.547729492	330.10925293
651.928588867	331.823486328
653.103149414	333.537719727
654.13482666	335.188415527
654.89666748	336.616943359
655.325195313	337.743835449
655.325195313	338.410461426
655.325195313	339.01361084
655.325195313	339.537353516
655.325195313	339.965881348
655.325195313	340.283325195
655.325195313	340.569030762
655.325195313	340.838806152
655.325195313	341.108581543
655.325195313	341.378356934
655.325195313	341.648132324
655.106384277	341.981445313
654.825073242	342.394104004
654.465637207	342.854370117
654.043701172	343.362243652
653.528015137	343.933654785
652.965454102	344.536804199
652.356018066	345.187561035
651.699707031	345.838317871
651.043395996	346.489074707
650.387084961	347.139831543
649.730773926	347.790588379
649.074462891	348.441345215
648.465026855	349.092102051
647.85559082	349.742858887
647.246154785	350.393615723
646.63671875	351.044372559
646.027282715	351.663391113
645.41784668	352.282409668
644.808410645	352.901428223
644.198974609	353.520446777
643.589538574	354.139465332
642.980102539	354.758483887
642.370666504	355.361633301
641.761230469	355.964782715
641.104919434	356.520263672
640.417358398	357.028137207
639.714172363	357.440795898
638.979736328	357.821716309
638.229675293	358.186767578
637.479614258	358.551818848
636.713928223	358.869262695
635.948242188	359.154968262
635.182556152	359.440673828
634.416870117	359.726379395
633.619934082	359.996154785
632.822998047	360.234191895
632.010437012	360.456359863
631.166625977	360.456359863
630.322814941	360.456359863
629.479003906	360.456359863
628.619567871	360.456359863
627.728881836	360.456359863
626.838195801	360.456359863
625.947509766	360.237548828
625.10369873	359.956237793
624.259887695	359.628051758
623.44732666	359.252990723
622.681640625	358.815429688
621.97845459	358.330993652
621.369018555	357.846557617
620.80645752	357.362121582
620.337646484	356.877685547
619.978210449	356.549499512
619.759399414	356.283813477
619.759399414	356.049377441
619.759399414	355.814941406
619.759399414	355.580505371
619.759399414	355.346069336
619.759399414	355.033508301
619.759399414	354.674072266
619.759399414	354.14276123
619.759399414	353.533325195
619.759399414	352.70513916
619.759399414	351.783203125
619.759399414	350.76751709
620.013305664	349.673706055
620.394226074	348.36114502
620.91796875	346.876708984
621.536987305	345.189147949
622.203613281	343.345336914
622.997192383	341.360900879
623.870178223	339.376464844
624.838378906	337.392028809
625.854187012	335.407592773
626.93347168	333.423156738
628.044494629	331.438720703
629.266662598	329.454284668
630.647521973	327.626098633
632.21887207	326.172912598
634.028320313	325.250976563
636.028259277	325.250976563
638.028198242	325.250976563
640.028137207	326.092163086
642.028076172	327.330200195
644.028015137	329.218994141
646.027954102	331.218933105
648.027893066	333.21887207
650.027832031	335.218811035
652.027770996	337.21875
654.027709961	339.218688965
655.979980469	341.21862793
657.868774414	343.218566895
659.567077637	345.218505859
661.154296875	347.218444824
662.408203125	349.218383789
663.439880371	351.218322754
664.281066895	353.218261719
664.93182373	355.218200684
665.265136719	357.218139648
665.265136719	359.218078613
665.265136719	361.218017578
665.265136719	363.217956543
665.265136719	365.217895508
665.046325684	367.217834473
664.811889648	369.217773438
664.546203613	371.217712402
664.280517578	373.217651367
664.014831543	375.217590332
663.749145508	377.217529297
663.483459473	379.217468262
663.217773438	381.217407227
662.952087402	383.217346191
662.686401367	385.217285156
662.467590332	387.217224121
662.467590332	389.217163086
662.467590332	391.217102051
662.467590332	393.217041016
662.721496582	395.21697998
663.150024414	397.216918945
663.959472656	399.21685791
665.626037598	401.216796875
667.625976563	403.21673584
669.625915527	405.216674805
671.625854492	407.21661377
673.625793457	409.216552734
675.625732422	411.216491699
677.625671387	413.216430664
679.625610352	415.216369629
681.625549316	417.216308594
683.625488281	419.216247559
685.625427246	421.216186523
687.625366211	423.216125488
689.625305176	425.168395996
691.625244141	427.073059082
693.625183105	428.771362305
695.62512207	430.231628418
697.625061035	431.374450684
699.625	432.279174805
701.624938965	432.898193359
703.62487793	433.16796875
705.624816895	433.16796875
707.466003418	432.652282715
708.989746094	431.63659668
710.275390625	430.370910645
711.211853027	428.823974609
711.735595703	427.027038574
711.735595703	425.027038574
711.735595703	423.027038574
711.360534668	421.027038574
710.766723633	419.027038574
709.922912598	417.027038574
708.891601563	415.027038574
707.704040527	413.027038574
706.391479492	411.027038574
704.985168457	409.027038574
703.516357422	407.027038574
701.938171387	405.027038574
700.313110352	403.027038574
698.656799316	401.027038574
697.000488281	399.027038574
695.344177246	397.027038574
693.672241211	395.027038574
691.953430176	393.027038574
690.187744141	391.027038574
688.328308105	389.027038574
686.43762207	387.027038574
684.484436035	385.027038574
682.5	383.027038574
680.515563965	381.027038574
678.53112793	379.027038574
676.546691895	377.073852539
674.640380859	375.464416504
672.890319824	374.308105469
671.390258789	373.589294434
670.202697754	373.323608398
669.124511719	373.323608398
668.140075684	373.323608398
667.233764648	373.323608398
666.374328613	373.323608398
665.577392578	373.323608398
664.874206543	373.323608398
664.233520508	373.323608398
663.764709473	373.545776367
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.342773438	373.767944336
663.644348145	373.767944336
664.390319824	373.767944336
665.469604492	373.767944336
666.914001465	373.767944336
668.771057129	373.502258301
670.770996094	373.033447266
672.770935059	372.40838623
674.770874023	371.486450195
676.770812988	370.22076416
678.770751953	368.22076416
680.770690918	366.22076416
682.770629883	364.22076416
684.722900391	362.22076416
686.564086914	360.22076416
688.310058594	358.22076416
