juego2	facil	0	ad0.txt	167813	0	400	423.0	0.025	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167829	0	400	423.0	0.05	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167839	0	400	423.0	0.075	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167849	0	400	423.0	0.1	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167859	0	400	423.0	0.125	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167869	0	400	423.0	0.15	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167879	0	400	423.0	0.175	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167889	0	400	423.0	0.2	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167899	0	400	423.0	0.225	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167909	0	400	423.0	0.25	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167919	0	400	423.0	0.275	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167929	0	400	423.0	0.3	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167939	0	400	423.0	0.325	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167949	0	400	423.0	0.35	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167959	0	400	423.0	0.375	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167969	0	400	423.0	0.4	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167979	0	400	423.0	0.425	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167989	0	400	423.0	0.45	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	167999	0	400	423.0	0.475	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	168009	0	400	423.0	0.5	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	168019	0	400	423.0	0.525	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	168029	0	400	423.0	0.55	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	168039	0	400	423.0	0.575	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	168049	0	400	423.0	0.6	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	168059	0	400	423.0	0.625	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	168069	0	400	423.0	0.65	0	359.4667424559593	-360.1591243445873	325.69915771484375
juego2	facil	0	ad0.txt	168079	0	400	423.0	0.675	0	359.4667424559593	-360.1591243445873	325.69915771484375
