juego2	facil	0	ad0.txt	26308	0	400	414.0	0.025	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26322	0	400	414.0	0.05	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26332	0	400	414.0	0.075	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26342	0	400	414.0	0.1	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26352	0	400	414.0	0.125	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26362	0	400	414.0	0.15	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26372	0	400	414.0	0.175	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26382	0	400	414.0	0.2	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26392	0	400	414.0	0.225	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26402	0	400	414.0	0.25	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26412	0	400	414.0	0.275	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26422	0	400	414.0	0.3	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26432	0	400	414.0	0.325	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26442	0	400	414.0	0.35	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26452	0	400	414.0	0.375	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26462	0	400	414.0	0.4	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26472	0	400	414.0	0.425	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26482	0	400	414.0	0.45	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26492	0	400	414.0	0.475	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26502	0	400	414.0	0.5	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26512	0	400	414.0	0.525	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26522	0	400	414.0	0.55	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26534	0	400	414.0	0.575	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26544	0	400	414.0	0.6	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26554	0	400	414.0	0.625	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26564	0	400	414.0	0.65	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26574	0	400	414.0	0.675	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26584	0	400	414.0	0.7	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26594	0	400	414.0	0.725	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26604	0	400	414.0	0.75	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26614	0	400	414.0	0.775	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26624	0	400	414.0	0.8	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26634	0	400	414.0	0.825	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26644	0	400	414.0	0.85	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26654	0	400	414.0	0.875	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26664	0	400	414.0	0.9	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26674	0	400	414.0	0.925	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26684	0	400	414.0	0.95	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26694	0	400	414.0	0.975	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26704	0	400	414.0	1.0	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26714	0	400	414.0	1.025	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26724	0	400	414.0	1.05	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26734	0	400	414.0	1.075	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26744	0	400	414.0	1.1	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26754	0	400	414.0	1.125	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26764	0	400	414.0	1.15	0	0.11272112280130386	362.06397795677185	-65.56976318359375
juego2	facil	0	ad0.txt	26774	0	400	414.0	1.175	0	0.12198399007320404	362.05834674835205	-65.3746337890625
juego2	facil	0	ad0.txt	26784	0	400	413.0	1.2	0	0.25383806228637695	362.06379556655884	-63.709869384765625
juego2	facil	0	ad0.txt	26794	0	400	409.0	1.225	0	0.6341431140899658	362.1233494281769	-61.21514892578125
juego2	facil	0	ad0.txt	26804	0	400	407.0	1.25	0	0.8101562857627869	362.12895822525024	-58.58642578125
juego2	facil	0	ad0.txt	26814	0	400	416.0	1.275	0	-0.09780040383338928	362.0315771102905	-56.00482177734375
juego2	facil	0	ad0.txt	26824	0	400	417.0	1.3	0	-0.13089996576309204	362.0051054954529	-54.6673583984375
juego2	facil	0	ad0.txt	26834	0	400	414.0	1.325	0	0.09469762444496155	362.0357275009155	-54.985809326171875
juego2	facil	0	ad0.txt	26844	0	400	413.0	1.35	0	0.22829750180244446	362.0662190914154	-54.77703857421875
juego2	facil	0	ad0.txt	26854	0	400	412.0	1.375	0	0.3098837435245514	362.0840709209442	-54.483673095703125
juego2	facil	0	ad0.txt	26864	0	400	411.0	1.4	0	0.37713783979415894	362.094420671463	-54.385345458984375
juego2	facil	0	ad0.txt	26874	0	400	410.0	1.425	0	0.47076931595802307	362.1067020893097	-54.3739013671875
juego2	facil	0	ad0.txt	26884	0	400	409.0	1.45	0	0.5719205737113953	362.11681866645813	-54.400787353515625
juego2	facil	0	ad0.txt	26894	0	400	408.0	1.475	0	0.7153140306472778	362.1155297756195	-54.512969970703125
juego2	facil	0	ad0.txt	26904	0	400	406.0	1.5	0	0.9283796548843384	362.12891912460327	-54.724761962890625
juego2	facil	0	ad0.txt	26914	0	400	403.0	1.525	0	1.1802992820739746	362.24416613578796	-55.045806884765625
juego2	facil	0	ad0.txt	26924	0	400	401.0	1.55	0	1.384112000465393	362.4838511943817	-55.489990234375
juego2	facil	0	ad0.txt	26934	0	400	399.0	1.575	0	1.6240655183792114	362.6957643032074	-55.97735595703125
juego2	facil	0	ad0.txt	26946	0	400	395.0	1.6	0	1.9599931240081787	362.9099555015564	-56.449188232421875
juego2	facil	0	ad0.txt	26956	0	400	391.0	1.625	0	2.3523807525634766	363.1249327659607	-56.874114990234375
juego2	facil	0	ad0.txt	26966	0	400	387.0	1.65	0	2.7379329204559326	363.29597783088684	-57.259368896484375
juego2	facil	0	ad0.txt	26976	0	400	383.0	1.675	0	3.1300511360168457	363.40775966644287	-57.6046142578125
juego2	facil	0	ad0.txt	26986	0	400	379.0	1.7	0	3.5595333576202393	363.4984042644501	-57.86932373046875
juego2	facil	0	ad0.txt	26996	0	400	374.0	1.725	0	4.051145553588867	363.59559965133667	-58.082244873046875
juego2	facil	0	ad0.txt	27006	0	400	366.0	1.75	0	4.892484664916992	363.731894493103	-58.178466796875
juego2	facil	0	ad0.txt	27016	0	400	355.0	1.775	0	5.973080158233643	363.9139449596405	-58.17529296875
juego2	facil	0	ad0.txt	27026	0	400	347.0	1.8	0	6.751550674438477	364.11203479766846	-58.332672119140625
juego2	facil	0	ad0.txt	27036	0	400	340.0	1.825	0	7.3740410804748535	364.24504470825195	-58.434722900390625
juego2	facil	0	ad0.txt	27046	0	400	332.0	1.85	0	8.172152519226074	364.34180641174316	-58.411346435546875
juego2	facil	0	ad0.txt	27056	0	400	323.0	1.875	0	9.082389831542969	364.47302865982056	-58.422271728515625
juego2	facil	0	ad0.txt	27066	0	400	313.0	1.9	0	10.045477867126465	364.6604380607605	-58.4976806640625
juego2	facil	0	ad0.txt	27076	0	400	303.0	1.925	0	11.050580024719238	364.88015127182007	-58.646240234375
juego2	facil	0	ad0.txt	27086	0	400	293.0	1.95	0	12.098257064819336	365.098228931427	-58.76416015625
juego2	facil	0	ad0.txt	27096	0	400	284.0	1.975	0	13.050890922546387	365.2877039909363	-58.860015869140625
